SKU,Revenue,Cumulative_Revenue,Cumulative_Pct,ABC_Class
JNE3733-KR-M,2872.0,74705004.93000022,95.0759767727924,C
SET352-KR-NP-M,2869.7200000000003,74707874.65000021,95.07962902383395,C
JNE1408-GREY-KR-UDF19-L,2865.0,74710739.65000021,95.08327526779992,C
JNE3764-KR-XS,2863.0,74713602.65000021,95.08691896639488,C
BTM039-PP-XXXL,2862.86,74716465.51000021,95.09056248681388,C
SET321-KR-DPT-XXL,2861.0,74719326.51000021,95.09420364003785,C
J0159-DR-XS,2861.0,74722187.51000021,95.0978447932618,C
PJNE1906-KR-N-6XL,2860.0,74725047.51000021,95.10148467380026,C
J0137-SET-XXXL,2855.38,74727902.89000021,95.1051186745317,C
J0348-SET-XXXL,2854.0,74730756.89000021,95.10875091895714,C
J0211-DR-XXXL,2852.0,74733608.89000021,95.11238061801157,C
SET130-KR-NP-XL,2851.0,74736459.89000021,95.1160090443805,C
J0014-LCD-XXXL,2847.0,74739306.89000021,95.11963238000743,C
SET043-KR-NP-XS,2847.0,74742153.89000021,95.12325571563434,C
SET245-KR-NP-M,2847.0,74745000.89000021,95.12687905126127,C
J0211-DR-XL,2846.0,74747846.89000021,95.13050111420269,C
JNE3672-TU-L,2842.67,74750689.56000021,95.13411893910137,C
JNE3562-KR-S,2842.0,74753531.56000021,95.13773591130078,C
JNE3928-KR-S,2840.0,74756371.56000021,95.14135033812919,C
JNE3928-KR-L,2840.0,74759211.56000021,95.14496476495758,C
SET227-KR-PP-A-XXL,2838.62,74762050.18000022,95.14857743548,C
SET038-KR-PP-S,2838.43,74764888.61000022,95.15218986419217,C
J0229-SKD-XXXL,2838.0,74767726.61000022,95.15580174564955,C
NW008-ST-CP-M,2838.0,74770564.61000022,95.15941362710694,C
J0161-DR-XL,2838.0,74773402.61000022,95.16302550856435,C
JNE3665-TP-XXL,2837.0,74776239.61000022,95.16663611733624,C
SET038-KR-PP-M,2837.0,74779076.61000022,95.17024672610812,C
J0091-TP-XXXL,2835.0,74781911.61000022,95.17385478950901,C
JNE1408-KR-UDF19-A-L,2832.0,74784743.61000022,95.17745903485338,C
JNE3504-KR-M,2832.0,74787575.61000022,95.18106328019776,C
JNE3562-KR-L,2829.33,74790404.94000022,95.18466412747185,C
JNE3670-TU-L,2829.0,74793233.94000022,95.18826455475971,C
BTM039-PP-M,2828.58,74796062.52000022,95.19186444751966,C
JNE3516-KR-E-XL,2828.0,74798890.52000022,95.19546360212203,C
JNE3879-DR-S,2827.0,74801717.52000022,95.1990614840389,C
SET038-KR-PP-XS,2824.43,74804541.95000023,95.20265609515403,C
SET409-KR-NP-L,2824.0,74807365.95000023,95.20625015901437,C
JNE2205-KR-467-A-L,2821.0,74810186.95000023,95.20984040481822,C
JNE2205-KR-467-A-XXXL,2821.0,74813007.95000023,95.21343065062206,C
J0249-SKD-XXL,2817.0,74815824.95000023,95.2170158056839,C
J0090-TP-XL,2815.0,74818639.95000023,95.22059841537472,C
JNE3400-KR-XXL,2812.0,74821451.95000023,95.22417720700903,C
JNE3751-KR-S,2811.0,74824262.95000023,95.22775472595785,C
JNE3786-KR-XS,2811.0,74827073.95000023,95.23133224490667,C
JNE3835-KR-XS,2806.0,74829879.95000023,95.23490340042797,C
J0176-TP-L,2805.0,74832684.95000023,95.23847328326376,C
JNE3608-KR-XXL,2804.0,74835488.95000023,95.24204189341405,C
J0142-KR-XL,2803.33,74838292.28000022,95.24560965086506,C
JNE3752-KR-L,2803.0,74841095.28000022,95.24917698832985,C
JNE3749-KR-M,2802.0,74843897.28000022,95.25274305310914,C
BTM002-B-M,2801.0,74846698.28000022,95.25630784520293,C
JNE3670-TU-XXXL,2798.19,74849496.47000022,95.25986906105044,C
J0211-DR-S,2796.0,74852292.47000022,95.2634274897167,C
SET221-KR-NP-XXL,2796.0,74855088.47000022,95.26698591838297,C
JNE3621-KR-L,2794.24,74857882.71000022,95.27054210712275,C
J0328-KR-XL,2793.0,74860675.71000022,95.27409671773252,C
J0252-SKD-S,2793.0,74863468.71000022,95.27765132834227,C
J0181-TP-XXXL,2793.0,74866261.71000022,95.28120593895204,C
JNE3684-TU-XS,2786.0,74869047.71000022,95.28475164076328,C
JNE3789-KR-S,2785.0,74871832.71000022,95.28829606988901,C
J0179-KR-M,2784.0,74874616.71000022,95.29183922632924,C
JNE2032-KR-205-M,2784.0,74877400.71000022,95.29538238276949,C
SET308-KR-PP-XXL,2784.0,74880184.71000022,95.29892553920972,C
SET221-KR-NP-XL,2781.0,74882965.71000022,95.30246487759344,C
NW033-ST-CP-XXXL,2780.0,74885745.71000022,95.30600294329166,C
J0190-TP-S,2779.05,74888524.76000021,95.30953979993865,C
JNE3429-KR-XL,2778.0,74891302.76000021,95.31307532026587,C
NW007-ST-CP-XXL,2777.0,74894079.76000021,95.31660956790758,C
J0252-SKD-M,2777.0,74896856.76000021,95.32014381554929,C
J0252-SKD-XXXL,2777.0,74899633.76000021,95.32367806319101,C
PJNE3439-KR-N-4XL,2775.0,74902408.76000021,95.32720976546172,C
J0033-KR-XXXL,2774.0,74905182.76000021,95.33074019504691,C
JNE3878-KR-S,2774.0,74907956.76000021,95.33427062463213,C
JNE3470-KR-XS,2769.67,74910726.43000022,95.33779554348911,C
J0090-TP-M,2767.0,74913493.43000022,95.3413170642758,C
NW009-ST-CP-XL,2766.0,74916259.43000022,95.34483731237698,C
J0293-DR-XS,2766.0,74919025.43000022,95.34835756047815,C
SET218-KR-NP-XXL,2764.0,74921789.43000022,95.35187526320833,C
J0208-DR-XXL,2762.0,74924551.43000022,95.3553904205675,C
J0001-DR-XS,2760.0,74927311.43000022,95.35890303255566,C
SET388-KR-NP-M,2759.0,74930070.43000022,95.36241437185832,C
JNE3895-TP-M,2758.0,74932828.43000022,95.36592443847547,C
SET156-KR-NP-XL,2756.0,74935584.43000022,95.36943195972164,C
JNE3825-KR-XS,2756.0,74938340.43000022,95.37293948096779,C
NW024-TP-PJ-XXXL,2755.66,74941096.09000021,95.37644656950086,C
JNE3371-KR-XXXL,2752.0,74943848.09000021,95.37994900000498,C
SET198-KR-NP-A-L,2751.1,74946599.1900002,95.38345028509218,C
JNE1525-KR-UDF19BLACK-XS,2749.0,74949348.1900002,95.38694889753981,C
JNE3735-KR-XXL,2748.62,74952096.81000021,95.39044702636694,C
JNE3771-KR-XXL,2748.0,74954844.81000021,95.39394436612908,C
JNE3779-KR-L,2748.0,74957592.81000021,95.3974417058912,C
J0196-TP-M,2744.76,74960337.57000022,95.40093492215232,C
JNE3471-KR-XL,2744.67,74963082.24000022,95.40442802387172,C
JNE1525-KR-UDF19BLACK-XXXL,2739.0,74965821.24000022,95.40791390946431,C
JNE3670-TU-S,2738.0,74968559.24000022,95.41139852237141,C
J0252-SKD-XXL,2737.0,74971296.24000022,95.414881862593,C
SET062-KR-SP-XL,2737.0,74974033.24000022,95.4183652028146,C
JNE1525-KR-UDF19BLACK-L,2735.0,74976768.24000022,95.4218459976652,C
JNE3429-KR-S,2733.0,74979501.24000022,95.42532424714477,C
JNE3359-KR-XXL,2729.0,74982230.24000022,95.42879740588235,C
J0001-DR-L,2727.14,74984957.38000022,95.43226819742489,C
JNE3778-KR-XS,2726.0,74987683.38000022,95.43573753810595,C
JNE3727-KR-M,2721.0,74990404.38000022,95.4392005153595,C
JNE3774-KR-S,2719.0,74993123.38000022,95.44266094724203,C
JNE3617-KR-S,2717.0,74995840.38000022,95.44611883375357,C
SET147-KR-NP-S,2715.0,74998555.38000022,95.44957417489411,C
JNE3726-KR-XXXL,2713.0,75001268.38000022,95.45302697066363,C
J0350-SET-L,2712.7200000000003,75003981.10000022,95.45647941008122,C
JNE3675-TU-XS,2708.0,75006689.10000022,95.45992584242322,C
J0130-SET-S,2706.0,75009395.10000022,95.46336972939423,C
JNE3612-KR-XXL,2704.0,75012099.10000022,95.46681107099423,C
JNE3636-KR-XS,2698.0,75014797.10000022,95.4702447764812,C
J0005-DR-B-M,2697.0,75017494.10000022,95.47367720928268,C
JNE3727-KR-XXL,2697.0,75020191.10000022,95.47710964208416,C
JNE3431-KR-S,2696.14,75022887.24000022,95.4805409803761,C
J0091-TP-XXL,2690.24,75025577.48000021,95.48396480982356,C
SET198-KR-NP-A-XXL,2690.0,75028267.48000021,95.48738833382652,C
SET209-KR-PP-XS,2690.0,75030957.48000021,95.49081185782947,C
JNE2205-KR-467-A-S,2688.0,75033645.48000021,95.49423283646142,C
BL006-54BLACK,2687.76,75036333.24000022,95.49765350964887,C
J0305-DR-XS,2686.0,75039019.24000022,95.50107194290982,C
JNE3765-KR-M,2684.38,75041703.62000021,95.50448831442023,C
JNE2170-KR-436-XL,2684.0,75044387.62000021,95.50790420231017,C
SAR068,2683.0,75047070.62000021,95.5113188175146,C
SET250-KR-SHA-XXL,2682.86,75049753.48000021,95.51473325454307,C
MEN5011-KR-XXXL,2677.4300000000003,75052430.91000022,95.51814078088927,C
SET306-KR-PP-XXL,2676.0,75055106.91000022,95.52154648729518,C
J0103-SKD-XXL,2676.0,75057782.91000022,95.5249521937011,C
J0241-SKD-XS,2676.0,75060458.91000022,95.52835790010701,C
JNE3733-KR-XXXL,2673.0,75063131.91000022,95.53175978845641,C
JNE3732-KR-M,2672.0,75065803.91000022,95.53516040412032,C
J0093-DR-XS,2672.0,75068475.91000022,95.53856101978423,C
SAR061,2669.0,75071144.91000022,95.54195781739162,C
SET218-KR-NP-XS,2668.0,75073812.91000022,95.5453533423135,C
SET372-KR-PP-XXXL,2668.0,75076480.91000022,95.5487488672354,C
SET198-KR-NP-A-XS,2665.0,75079145.91000022,95.55214057410078,C
J0110-SKD-M,2665.0,75081810.91000022,95.55553228096616,C
SET325-KR-NP-XXXL,2664.0,75084474.91000022,95.55892271514604,C
SET062-KR-SP-XS,2662.0,75087136.91000022,95.56231060395491,C
J0195-TP-XXXL,2660.0,75089796.91000022,95.56569594739278,C
J0389-TP-S,2660.0,75092456.91000022,95.56908129083065,C
J0254-SKD-S,2660.0,75095116.91000022,95.57246663426852,C
JNE3530-KR-XXL,2660.0,75097776.91000022,95.57585197770638,C
J0389-TP-XL,2660.0,75100436.91000022,95.57923732114425,C
JNE3734-KR-S,2659.0,75103095.91000022,95.58262139189661,C
JNE3748-KR-XXL,2659.0,75105754.91000022,95.58600546264898,C
SET254-KR-NP-L,2658.0,75108412.91000022,95.58938826071584,C
SET239-KR-NP-XL,2655.0,75111067.91000022,95.59276724072619,C
SET326-KR-PP-S,2655.0,75113722.91000022,95.59614622073654,C
J0398-DR-S,2655.0,75116377.91000022,95.5995252007469,C
JNE3476-KR-XS,2655.0,75119032.91000022,95.60290418075725,C
JNE3534-KR-XXXL,2653.0,75121685.91000022,95.6062806153966,C
SET070-KR-NP-XS,2652.0,75124337.91000022,95.60965577735044,C
JNE3422-KR-L,2648.9,75126986.81000023,95.61302699397923,C
JNE3775-KR-L,2645.14,75129631.95000023,95.61639342531053,C
JNE3542-KR-XL,2644.0,75132275.95000023,95.61975840578035,C
JNE3647-TP-N-XS,2644.0,75134919.95000023,95.62312338625017,C
JNE3776-KR-M,2639.34,75137559.29000023,95.62648243600555,C
JNE3452-KR-XS,2639.0,75140198.29000023,95.62984105304785,C
JNE3475-KR-K-XL,2638.14,75142836.43000023,95.63319857558062,C
JNE3660-TP-N-XS,2637.0,75145473.43000023,95.63655464725193,C
JNE3776-KR-S,2636.34,75148109.77000023,95.6399098789508,C
JNE3702-KR-S,2634.0,75150743.77000023,95.6432621325656,C
JNE3816-KR-XL,2633.0,75153376.77000023,95.64661311349488,C
JNE3602-KR-L,2632.0,75156008.77000023,95.64996282173867,C
J0081-DR-S,2632.0,75158640.77000023,95.65331252998246,C
JNE3676-TU-L,2629.24,75161270.01000023,95.65665872561424,C
JNE3765-KR-XS,2629.0,75163899.01000023,95.66000461580151,C
SET258-KR-PP-XXXL,2627.0,75166526.01000023,95.66334796061778,C
JNE3270-KR-XXXL,2621.0,75169147.01000023,95.66668366932103,C
SET390-KR-NP-XXL,2620.0,75171767.01000023,95.67001810533878,C
JNE3701-KR-M,2618.62,75174385.63000023,95.67335078505054,C
JNE3364-KR-1051-XXXL,2615.0,75177000.63000023,95.67667885764077,C
JNE3288-KR-XXXL,2614.0,75179614.63000023,95.68000565754551,C
J0081-DR-XXXL,2612.0,75182226.63000023,95.68332991207923,C
SET303-KR-NP-S,2611.0,75184837.63000023,95.68665289392746,C
BTM038-PP-XXXL,2610.05,75187447.68000023,95.68997466672445,C
JNE1408-KR-UDF19-A-XL,2603.52,75190051.20000023,95.6932881288851,C
SET075-KR-DH-XXXL,2603.14,75192654.34000023,95.69660110742528,C
SET299-KR-PP-XXL,2603.0,75195257.34000023,95.69991390778948,C
SET219-KR-PP-XS,2602.48,75197859.82000023,95.70322604635722,C
JNE3457-KR-L,2602.0,75200461.82000023,95.7065375740359,C
JNE3658-TP-XL,2602.0,75203063.82000023,95.70984910171461,C
J0144-SET-XXL,2600.0,75205663.82000023,95.7131580840223,C
J0100-DR-XXXL,2598.0,75208261.82000023,95.71646452095898,C
JNE3678-TU-XL,2598.0,75210859.82000023,95.71977095789566,C
JNE1951-KR-155-L,2597.0,75213456.82000023,95.72307612214685,C
SET408-KR-NP-XS,2595.0,75216051.82000023,95.72637874102702,C
J0189-TP-L,2594.0,75218645.82000023,95.7296800872217,C
JNE3741-KR-S,2593.0,75221238.82000023,95.73298016073086,C
SET223-KR-NP-XS,2592.0,75223830.82000023,95.73627896155453,C
SET353-KR-NP-XS,2592.0,75226422.82000023,95.73957776237819,C
SET075-KR-DH-XS,2592.0,75229014.82000023,95.74287656320186,C
JNE3760-KR-L,2592.0,75231606.82000023,95.74617536402552,C
JNE3760-KR-S,2592.0,75234198.82000023,95.74947416484919,C
JNE3892-TP-S,2592.0,75236790.82000023,95.75277296567286,C
SET075-KR-DH-S,2592.0,75239382.82000023,95.75607176649652,C
J0307-TP-XXXL,2590.0,75241972.82000023,95.75936802194919,C
BTM031-NP-XL,2590.0,75244562.82000023,95.76266427740184,C
J0154-DR-XL,2585.14,75247147.96000023,95.76595434760296,C
JNE3554-KR-XL,2585.0,75249732.96000023,95.76924423962811,C
JNE3766-KR-XL,2585.0,75252317.96000023,95.77253413165325,C
JNE3545-KR-S,2584.0,75254901.96000023,95.77582275099289,C
SET263-KR-NP-XS,2584.0,75257485.96000023,95.77911137033254,C
JNE3823-KR-XS,2581.0,75260066.96000023,95.78239617161567,C
SET263-KR-NP-XL,2578.0,75262644.96000023,95.78567715484229,C
J0291-JS-M,2577.0,75265221.96000023,95.78895686538341,C
JNE1951-KR-155-M,2576.0,75267797.96000023,95.79223530323904,C
JNE3439-KR-XS,2574.0,75270371.96000023,95.79551119572365,C
J0225-SKD-XL,2568.0,75272939.96000023,95.79877945209525,C
JNE3451-KR-XXL,2566.0,75275505.96000023,95.80204516309584,C
SET243-KR-PP-XS,2565.0,75278070.96000023,95.80530960141093,C
SET194-KR-NP-XXXL,2564.0,75280634.96000023,95.8085727670405,C
SET194-KR-NP-L,2564.0,75283198.96000023,95.81183593267009,C
SET336-KR-NP-L,2563.0,75285761.96000023,95.81509782561417,C
JNE3403-KR-L,2562.0,75288323.96000023,95.81835844587275,C
J0025-DR-XL,2560.0,75290883.96000023,95.82161652076032,C
JNE3698-KR-L,2558.0,75293441.96000023,95.82487205027688,C
JNE3565-KR-S,2555.0,75295996.96000023,95.82812376173693,C
JNE3895-TP-XL,2554.0,75298550.96000023,95.83137420051149,C
J0398-DR-L,2549.0,75301099.96000023,95.83461827585853,C
SET058-KR-NP-XS,2541.0,75303640.96000023,95.83785216972154,C
JNE3581-KR-S,2540.0,75306180.96000023,95.84108479089906,C
JNE3581-KR-XL,2540.0,75308720.96000023,95.84431741207658,C
JNE3482-KR-XL,2539.62,75311260.58000024,95.84754954963361,C
J0085-TP-S,2539.0,75313799.58000024,95.85078089812562,C
J0111-TP-S,2538.0,75316337.58000024,95.85401097393212,C
J0111-TP-L,2538.0,75318875.58000024,95.85724104973863,C
SET431-KR-NP-S,2535.0,75321410.58000024,95.86046730748863,C
JNE3503-KR-XXXL,2534.0,75323944.58000024,95.86369229255313,C
MEN5030-KR-XXL,2532.0,75326476.58000024,95.86691473224661,C
JNE3581-KR-XXL,2532.0,75329008.58000024,95.8701371719401,C
JNE3813-KR-M,2532.0,75331540.58000024,95.87335961163359,C
BL109-XXL,2528.0,75334068.58000024,95.87657696058507,C
JNE3449-KR-L,2519.0,75336587.58000024,95.87978285536701,C
JNE3783-KR-M,2519.0,75339106.58000024,95.88298875014897,C
J0145-SET-XS,2519.0,75341625.58000024,95.88619464493091,C
JNE3623-KR-XXXL,2512.76,75344138.34000024,95.88939259815533,C
SET094-KR-NP-XXL,2510.0,75346648.34000024,95.89258703876776,C
JNE3758-KR-XXXL,2510.0,75349158.34000024,95.89578147938018,C
J0181-TP-XS,2507.0,75351665.34000024,95.8989721019361,C
SET055-KR-NP-XS,2506.0,75354171.34000024,95.9021614518065,C
JNE3906-KR-L,2505.0,75356676.34000024,95.90534952899141,C
JNE3404-KR-S,2500.38,75359176.72000024,95.90853172636929,C
J0390-TP-S,2500.0,75361676.72000024,95.91171344012669,C
J0197-TP-L,2500.0,75364176.72000024,95.91489515388409,C
J0392-TP-XL,2500.0,75366676.72000024,95.91807686764147,C
JNE3608-KR-XS,2500.0,75369176.72000024,95.92125858139887,C
JNE3658-TP-S,2499.0,75371675.72000024,95.92443902247076,C
JNE3516-KR-E-S,2497.0,75374172.72000024,95.92761691817165,C
JNE3443-KR-XXXL,2495.0,75376667.72000024,95.93079226850153,C
JNE3605-KR-S,2495.0,75379162.72000024,95.9339676188314,C
JNE1408-KR-UDF19-A-XS,2495.0,75381657.72000024,95.93714296916129,C
SET385-KR-NP-XS,2492.0,75384149.72000024,95.94031450143466,C
JNE3470-KR-M,2492.0,75386641.72000024,95.94348603370803,C
J0418-TP-XXL,2492.0,75389133.72000024,95.9466575659814,C
JNE3670-TU-XL,2491.52,75391625.24000023,95.94982848736572,C
J0225-SKD-XXXL,2490.0,75394115.24000023,95.95299747426809,C
JNE3741-KR-XS,2486.0,75396601.24000023,95.95616137042843,C
JNE3813-KR-XL,2486.0,75399087.24000023,95.95932526658879,C
SET437-KR-PP-XXL,2485.0,75401572.24000023,95.96248789006364,C
JNE3893-TP-XXL,2484.0,75404056.24000023,95.96564924085298,C
JNE1408-GREY-KR-UDF19-XXL,2482.0,75406538.24000023,95.96880804627132,C
JNE3658-TP-L,2476.14,75409014.38000023,95.97195939375261,C
SET438-KR-NP-M,2476.0,75411490.38000023,95.97511056305794,C
SET364-KR-NP-XXXL,2476.0,75413966.38000023,95.97826173236326,C
SET276-KR-PP-XL,2476.0,75416442.38000023,95.98141290166859,C
JNE3571-KR-M,2473.81,75418916.19000024,95.98456128379267,C
SET275-KR-NP-XS,2471.0,75421387.19000024,95.98770608967048,C
JNE3819-KR-XXXL,2471.0,75423858.19000024,95.99085089554829,C
J0302-DR-XXXL,2470.0,75426328.19000024,95.99399442874059,C
JNE2266-KR-490-A-M,2469.48,75428797.67000024,95.99713730013644,C
JNE3659-TP-N-S,2465.0,75431262.67000024,96.00027446990123,C
MEN5028-KR-S,2464.7200000000003,75433727.39000024,96.00341128331408,C
JNE3257-KR-XXL,2462.86,75436190.25000024,96.0065457295319,C
NW032-ST-CP-XXXL,2461.38,75438651.63000023,96.00967829217515,C
JNE3453-KR-S,2461.33,75441112.96000023,96.01281079118415,C
SET346-KR-PP-S,2459.0,75443571.96000023,96.01594032483592,C
SET346-KR-PP-XS,2459.0,75446030.96000023,96.0190698584877,C
J0374-KR-L,2456.0,75448486.96000023,96.02219557408296,C
J0374-KR-XXXL,2456.0,75450942.96000023,96.02532128967822,C
JNE3860-DR-XS,2456.0,75453398.96000023,96.02844700527348,C
SET014-KR-PP-A-XXXL,2456.0,75455854.96000023,96.03157272086875,C
SET352-KR-NP-XL,2456.0,75458310.96000023,96.03469843646401,C
SET014-KR-PP-A-M,2454.0,75460764.96000023,96.03782160668827,C
JNE3785-KR-XS,2454.0,75463218.96000023,96.04094477691253,C
JNE3752-KR-M,2451.76,75465670.72000024,96.04406509632128,C
BTM039-PP-XL,2451.44,75468122.16000023,96.04718500847063,C
J0098-TP-XS,2451.0,75470573.16000023,96.05030436063839,C
JNE3752-KR-XXXL,2449.57,75473022.73000023,96.05342189286586,C
JNE1525-KR-UDF19-A-S,2448.0,75475470.73000023,96.0565374269771,C
JNE3819-KR-M,2447.0,75477917.73000023,96.05965168840284,C
J0131-KR-XS,2442.43,75480360.16000023,96.06276013365584,C
J0238-LCD-XS,2442.0,75482802.16000023,96.06586803165406,C
BTM032-NP-S,2442.0,75485244.16000023,96.06897592965228,C
J0171-DR-XXL,2442.0,75487686.16000023,96.0720838276505,C
MEN5018-KR-S,2441.0,75490127.16000023,96.07519045296323,C
J0199-SET-XXL,2440.0,75492567.16000023,96.07829580559044,C
SAR037,2436.9,75495004.06000024,96.0813972128926,C
JNE3473-KR-M,2435.0,75497439.06000024,96.0844962020923,C
JNE3445-KR-XXXL,2435.0,75499874.06000024,96.087595191292,C
JNE3769-KR-XXL,2435.0,75502309.06000024,96.09069418049171,C
JNE3769-KR-XS,2435.0,75504744.06000024,96.09379316969141,C
JNE3576-KR-XS,2435.0,75507179.06000024,96.09689215889111,C
NW027-TP-PJ-XS,2434.0,75509613.06000024,96.09998987540531,C
SET185-KR-NP-XS,2433.0,75512046.06000024,96.10308631923401,C
J0043-SET-XS,2432.0,75514478.06000024,96.1061814903772,C
JNE3449-KR-XXXL,2429.67,75516907.73000024,96.10927369616317,C
JNE3398-KR-S,2429.58,75519337.31000024,96.11236578740744,C
J0232-SKD-XXXL,2427.0,75521764.31000024,96.11545459512313,C
JNE3881-DR-XS,2426.0,75524190.31000024,96.1185421301533,C
SET315-KR-PP-XXXL,2425.0,75526615.31000024,96.12162839249797,C
SET248-KR-NP-XS,2424.0,75529039.31000024,96.12471338215714,C
JNE3753-KR-XXL,2423.0,75531462.31000024,96.1277970991308,C
JNE3818-KR-XS,2423.0,75533885.31000024,96.13088081610447,C
JNE3704-KR-XL,2423.0,75536308.31000024,96.13396453307814,C
JNE3491-KR-L,2422.38,75538730.69000024,96.13704746098679,C
JNE3811-KR-XS,2422.0,75541152.69000024,96.14012990527496,C
J0374-KR-XL,2420.0,75543572.69000024,96.14320980419211,C
J0348-SET-XXL,2418.0,75545990.69000024,96.14628715773827,C
J0247-SKD-XXL,2417.0,75548407.69000024,96.14936323859891,C
BL103-L,2417.0,75550824.69000024,96.15243931945956,C
JNE3713-TP-N-XL,2416.0,75553240.69000024,96.1555141276347,C
SET240-KR-PP-XS,2416.0,75555656.69000024,96.15858893580986,C
JNE3796-KR-L,2415.0,75558071.69000024,96.1616624712995,C
J0284-SKD-XS,2413.0,75560484.69000024,96.16473346141814,C
J0232-SKD-S,2412.0,75562896.69000024,96.16780317885127,C
JNE3435-KR-S,2411.81,75565308.50000024,96.17087265447415,C
SET055-KR-NP-S,2411.14,75567719.64000024,96.17394127739776,C
JNE3456-KR-XS,2408.0,75570127.64000024,96.17700590408887,C
JNE3559-KR-L,2406.0,75572533.64000024,96.180067985409,C
JNE3559-KR-XXXL,2406.0,75574939.64000024,96.1831300667291,C
JNE3736-KR-XXXL,2404.0,75577343.64000024,96.18618960267823,C
SET053-KR-NP-M,2401.48,75579745.12000024,96.18924593145988,C
J0165-TP-M,2401.0,75582146.12000024,96.19230164935247,C
SET053-KR-NP-XXL,2399.86,75584545.98000024,96.19535591638359,C
JNE3273-KR-M,2399.0,75586944.98000024,96.1984090889052,C
J0101-DR-L,2397.0,75589341.98000024,96.20145971605578,C
JNE3875-KR-XL,2396.0,75591737.98000024,96.20450907052087,C
JNE3673-TU-XL,2396.0,75594133.98000024,96.20755842498595,C
MEN5020-KR-S,2394.0,75596527.98000024,96.21060523408003,C
JNE3488-KR-XS,2394.0,75598921.98000024,96.21365204317411,C
JNE3359-KR-L,2386.19,75601308.17000024,96.21668891259442,C
JNE2009-KR-310-M,2384.0,75603692.17000024,96.21972299483346,C
JNE3452-KR-XXL,2383.66,75606075.83000024,96.22275664435945,C
JNE3421-KR-M,2380.0,75608455.83000024,96.22578563585648,C
J0229-SKD-L,2378.0,75610833.83000024,96.22881208198253,C
JNE3488-KR-S,2377.76,75613211.59000024,96.23183822266404,C
SET053-KR-NP-XS,2373.0,75615584.59000024,96.23485830536255,C
J0419-TP-XS,2373.0,75617957.59000024,96.23787838806106,C
JNE3422-KR-S,2372.0,75620329.59000024,96.24089719807408,C
J0162-SKD-XS,2372.0,75622701.59000024,96.2439160080871,C
J0102-SKD-XXL,2372.0,75625073.59000024,96.24693481810012,C
SET244-KR-NP-L,2371.0,75627444.59000024,96.24995235542762,C
JNE3652-TP-N-XS,2369.0,75629813.59000024,96.25296734738413,C
JNE3500-KR-L,2366.29,75632179.88000025,96.25597889036294,C
J0184-KR-A-S,2364.71,75634544.59000024,96.25898842249863,C
SET236-KR-PP-L,2364.0,75636908.59000024,96.26199705102762,C
J0114-TP-M,2364.0,75639272.59000024,96.26500567955661,C
JNE3403-KR-S,2363.0,75641635.59000024,96.2680130354001,C
NW022-TP-PJ-M,2360.0,75643995.59000024,96.27101657318708,C
SET037-KR-NP-S,2358.0,75646353.59000024,96.27401756560306,C
JNE3635-KR-XL,2355.0,75648708.59000024,96.27701473996252,C
J0300-TP-XXL,2351.0,75651059.59000024,96.28000682357997,C
J0048-TP-XXL,2347.0,75653406.59000024,96.28299381645542,C
SET116-KR-NP-S,2346.0,75655752.59000024,96.28597953664536,C
SET244-KR-NP-XXL,2345.0,75658097.59000024,96.28896398414979,C
NW035-ST-CP-S,2345.0,75660442.59000024,96.29194843165422,C
SET244-KR-NP-S,2345.0,75662787.59000024,96.29493287915867,C
J0284-SKD-XL,2341.46,75665129.05000024,96.29791282135642,C
JNE3607-KR-S,2338.57,75667467.62000023,96.30088908549305,C
JNE3775-KR-S,2338.0,75669805.62000023,96.30386462419897,C
JNE3252-KR-M,2337.0,75672142.62000023,96.30683889021938,C
J0391-TP-S,2336.0,75674478.62000023,96.30981188355429,C
JNE3065-KR-XXL,2335.48,75676814.10000023,96.31278421509273,C
JNE3895-TP-L,2335.0,75679149.10000023,96.31575593574215,C
JNE3777-KR-XL,2333.0,75681482.10000023,96.31872511102054,C
JNE3401-KR-L,2331.0,75683813.10000023,96.32169174092795,C
SET376-KR-NP-XXL,2329.0,75686142.10000023,96.32465582546433,C
J0254-SKD-XXXL,2328.0,75688470.10000023,96.32761863731521,C
SET438-KR-NP-XL,2328.0,75690798.10000023,96.3305814491661,C
JNE3313-KR-A-XS,2328.0,75693126.10000023,96.33354426101698,C
JNE3602-KR-XL,2325.0,75695451.10000023,96.33650325481136,C
SET158-KR-PP-XL,2325.0,75697776.10000023,96.33946224860574,C
J0350-SET-XXXL,2325.0,75700101.10000023,96.34242124240012,C
JNE3786-KR-L,2322.0,75702423.10000023,96.34537641813799,C
SET373-KR-PP-XXL,2322.0,75704745.10000023,96.34833159387586,C
J0314-KR-M,2317.0,75707062.10000023,96.3512804061862,C
SET165-KR-PP-XXL,2316.0,75709378.10000023,96.35422794581105,C
JNE3702-KR-XS,2315.0,75711693.10000023,96.3571742127504,C
JNE3811-KR-S,2314.0,75714007.10000023,96.36011920700425,C
SET442-KR-NP-XXXL,2313.0,75716320.10000023,96.36306292857259,C
SET132-KR-NP-XS,2313.0,75718633.10000023,96.36600665014093,C
SET297-KR-NP-XXXL,2313.0,75720946.10000023,96.36895037170927,C
JNE3898-KR-M,2311.0,75723257.10000023,96.3718915479066,C
NW035-ST-CP-L,2311.0,75725568.10000023,96.37483272410394,C
JNE3735-KR-XS,2311.0,75727879.10000023,96.37777390030128,C
